Author,Study_ID,Effect_Size_ID,Study_Country,Study_Region,Biome,Study_System,Verts_Inverts_Plants,Verts_Inverts_Plants_Without_Pests,Functional_Groups,Orders,Taxa_Category_2,Biodiversity_Category,Heterogeneity_Measure,Heterogeneity_Mesure_Fine,Heterogeneity_Type,Heterogeneity,Heterogeneity_Type_L_C,Pearson_Correlation,Sample_Size,Scale,Scale_Cat
Šáleka et al. (2018),p85,sub472,Czech Republic and Austria,"South Moravia, Czech Republic (GPS: 48.78°N, 16.16°E) and Lower Austria, Austria (GPS: 48.69°N, 16.07°E)",Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Lepidoptera,Lepidoptera (butterflies),Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.125,25,500m x 500m,A_LocalScale
Šáleka et al. (2018),p85,sub473,Czech Republic and Austria,"South Moravia, Czech Republic (GPS: 48.78°N, 16.16°E) and Lower Austria, Austria (GPS: 48.69°N, 16.07°E)",Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Lepidoptera,Lepidoptera (butterflies),Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.12,25,500m x 500m,A_LocalScale
Fabian et al. (2013),p88,sub474,Switzerland,Lake Neuchatel in north-west Switzerland (coordinates: 46° 52′ N 06° 56′ E),Temperate,Multiple,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.7788917,10,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub475,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1324506,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub476,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1350014,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub477,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1459289,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub478,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.07560948,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub479,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.0605472,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub480,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.02305901,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub481,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,SWDiversity,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.09828871,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub482,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.05200566,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub483,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.04782166,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub484,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,SWDiversity,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.03627716,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub485,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.003199667,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub486,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.009269356,156,100_m_R,A_LocalScale
Priyadarshana et al. (2021),p9,sub487,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.04880855,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub488,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.09641498,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub489,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1342125,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub490,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1644069,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub491,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1922695,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub492,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.166113,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub493,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,SWDiversity,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1872805,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub494,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1745754,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub495,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.1664481,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub496,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,SWDiversity,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.07788107,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub497,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.08299258,156,500_m_R,LandscapeScale_1
Priyadarshana et al. (2021),p9,sub498,China,"Nanning, the capital of Guangxi Zhuang Autonomous Region (22◦56′–22◦95′N, 108◦13′–108◦62′E)",Tropical,"Multiple (rice, sugarcane, corn are dominant)",Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.06808239,156,500_m_R,LandscapeScale_1
Ekroos et al. (2013),p98,sub499,Finland,Åland islands,Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.18295788,102,25 ha,LandscapeScale_1
Jauker et al. (2013),p104,sub500,Germany,Göttingen in Lower Saxony,Temperate,Grassland,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.2858,32,250m,A_LocalScale
Jauker et al. (2013),p104,sub501,Germany,Göttingen in Lower Saxony,Temperate,Grassland,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.2706,32,250m,A_LocalScale
Weibull et al. (2000),p105,sub502,Sweden,Södermanland,Temperate,Mixed crops,Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.494469413,16,400 × 400m,A_LocalScale
Weibull et al. (2000),p105,sub503,Sweden,Södermanland,Temperate,Mixed crops,Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.466583326,16,400 × 400m,A_LocalScale
Weibull et al. (2000),p105,sub504,Sweden,Södermanland,Temperate,Mixed crops,Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.47581509,16,400 × 400m,A_LocalScale
Weibull et al. (2000),p105,sub505,Sweden,Södermanland,Temperate,Mixed crops,Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.560713831,16,400 × 400m,A_LocalScale
Weibull et al. (2000),p105,sub506,Sweden,Södermanland,Temperate,Mixed crops,Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.075498344,16,400 × 400m,A_LocalScale
Weibull et al. (2000),p105,sub507,Sweden,Södermanland,Temperate,Mixed crops,Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,-0.667607669,16,400 × 400m,A_LocalScale
Weibull et al. (2000),p105,sub508,Sweden,Södermanland,Temperate,Mixed crops,Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Richness,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,0.48846699,16,400 × 400m,A_LocalScale
Weibull et al. (2000),p105,sub509,Sweden,Södermanland,Temperate,Mixed crops,Invertebrates,Invertebrates,Pollinators,Lepidoptera,Butterflies,Abundance,SHDI,Shannon’s Diversity Index,Landscape_compositional_het,Compositional_het,Landscape_het,-0.066332496,16,400 × 400m,A_LocalScale
Ande01 ,p30,sub510,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.04203954,60,100_m_R,A_LocalScale
Ande01 ,p30,sub511,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1060048,60,100_m_R,A_LocalScale
Ande01 ,p30,sub512,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.09136031,60,100_m_R,A_LocalScale
Ande01 ,p30,sub513,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.1029743,60,250_m_R,A_LocalScale
Ande01 ,p30,sub514,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.01271034,60,250_m_R,A_LocalScale
Ande01 ,p30,sub515,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.1355969,60,250_m_R,A_LocalScale
Ande01 ,p30,sub516,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.006262606,60,500_m_R,LandscapeScale_1
Ande01 ,p30,sub517,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.1434404,60,500_m_R,LandscapeScale_1
Ande01 ,p30,sub518,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.2154998,60,500_m_R,LandscapeScale_1
Ande01 ,p30,sub519,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.07600253,60,1000_m_R,LandscapeScale_2
Ande01 ,p30,sub520,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2851857,60,1000_m_R,LandscapeScale_2
Ande01 ,p30,sub521,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.327387,60,1000_m_R,LandscapeScale_2
Ande01 ,p30,sub522,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.007887034,60,2000_m_R,LandscapeScale_2
Ande01 ,p30,sub523,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Richness,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2132445,60,2000_m_R,LandscapeScale_2
Ande01 ,p30,sub524,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,Abundance,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.2926792,60,2000_m_R,LandscapeScale_2
Ande01 ,p30,sub525,Sweden,"Scania, southernmost region of Sweden",Temperate,Cereals,Invertebrates,Invertebrates,Pollinators,Hymenoptera,Bees,SWDiversity,ED,Edge Density,Landscape_Configurational_het,Configurational_het,Landscape_het,0.02246054,60,3000_m_R,LandscapeScale_2
